initiative_id,title,authors,type,url
284049,Estabelece o dever de o Governo proceder ao levantamento e divulgação anual e atempada dos dados referentes a creches e a amas do Instituto de Segurança Social,L,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f5759355a444d30595455745a5463304d4330304e7a646c4c574977595455744e3252694e5751314d324a6c4e5451314c6d52765933673d&fich=9f9d34a5-e740-477e-b0a5-7db5d53be545.docx&Inline=true
284050,"Altera a Lei de Bases do Sistema Educativo e a Lei-Quadro da Educação Pré-Escolar,  incluindo a educação na primeira infância no sistema educativo e incumbindo o Estado de criar uma rede universal e gratuita de educação na primeira infância",L,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a5a6b4e6d4d344d6a63744d5468694e6930304e5755334c574933597a55745a6d4e6d4e6d55334d4749784e32517a4c6d52765933673d&fich=b6d6c827-18b6-45e7-b7c5-fcf6e70b17d3.docx&Inline=true
273943,"Regula o transporte aéreo de animais, assegurando o seu bem-estar e segurança em todas as fases da viagem ",PAN,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f544e684d7a56684f4441745a6a45314f5330304e6a45314c5468694f474d74596d4e684d7a45304f5467784e7a466d4c6d52765933673d&fich=93a35a80-f159-4615-8b8c-bca31498171f.docx&Inline=true
283991,Reposição de direitos a enfermeiras discriminadas por terem sido mães,BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a5459344d474a6b4e446b744e47457a4d693030593251324c5745324d4459744e6d5a6a595746694f5759354d54466c4c6d527659773d3d&fich=e680bd49-4a32-4cd6-a606-6fcaab9f911e.doc&Inline=true
273947,Estabelece a amnistia pelo incumprimento de pagamento de taxas de portagens,BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e7a4d344d57526d5a5759744d4759314e7930304e4451334c574a6d4d4467745a5463794e5467335a6a51334f5749324c6d52765933673d&fich=7381dfef-0f57-4447-bf08-e72587f479b6.docx&Inline=true
284041,Pela comparticipação da vacina contra o HPV para todas as raparigas e rapazes a partir dos 10 anos de idade e aumento para os 45 anos da idade máxima para completar o esquema vacinal  ,CH,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e47513359544a6d4e7a6374596d51304e5330304d4467794c5749324e6a45745a6a49335957517a5a6a453359324d784c6d52765933673d&fich=4d7a2f77-bd45-4082-b661-f27ad3f17cc1.docx&Inline=true
284061,"Garante a inclusão das crianças dos 0 aos 3 anos no sistema educativo por via da criação de um sistema da educação para a infância, alterando a Lei de Bases do Sistema Educativo",PAN,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6d457859544e694e5463744e4459324e7930305a6d51784c57466d4d5441744d44426c5a474d775a44686b4f54646d4c6d52765933673d&fich=fa1a3b57-4667-4fd1-af10-00edc0d8d97f.docx&Inline=true
294136,"Progressão salarial dos Investigadores e dos Docentes Universitários mais rápida e justa
",L,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4463774f4745315954637459544a6c4e7930305a4759794c57466a4d5455745a44526d4d5755325a5759314d6a49324c6d52765933673d&fich=4708a5a7-a2e7-4df2-ac15-d4f1e6ef5226.docx&Inline=true
284053,"Internacionalização do Cinema e do Audiovisual português

",L,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e5752684d6d51334e7a51744d7a63314f5330304f4445304c54686d4e6d55744d54457a596a45315a4449334e575a6d4c6d52765933673d&fich=5da2d774-3759-4814-8f6e-113b15d275ff.docx&Inline=true
304162,"Assegura a atualização das pensões no ano seguinte ao da sua atribuição e garante a equiparação dos valores de referência do complemento da Prestação Social para a Inclusão e do Complemento Solidário para idosos, alterando o Decreto-Lei n.º 126-A/2017, de 6 de Outubro, e a Lei n.º 53-B/2006, de 29 de Dezembro
",PAN,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d5755335957566b597a4d744e474e6a4d693030593245354c574a6a4e4467744e575a684e7a4978597a45324d544d774c6d52765933673d&fich=1e7aedc3-4cc2-4ca9-bc48-5fa721c16130.docx&Inline=true
284044,Reforça as normas de proteção dos consumidores na utilização de aplicações de pagamento operadas por terceiros,PS,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e474a694e47466c4f5749745a545a6c4e69303059575a6b4c5749774f444d744e5751794e324d344e474a684d6d497a4c6d52765933673d&fich=4bb4ae9b-e6e6-4afd-b083-5d27c84ba2b3.docx&Inline=true
294130,Aprova o regime sancionatório dos maus-tratos a animais de companhia,PCP,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e54517759544a6c597a41745a6a63305a6930304d3249774c574a6b4d6d51744d4442685a6d526d4e574535595755794c6d52765933673d&fich=540a2ec0-f74f-43b0-bd2d-00afdf5a9ae2.docx&Inline=true
294106,"Elimina a tributação, em sede de IRS, sobre as compensações e subsídios auferidos pelos Bombeiros portugueses na prestação do serviço voluntário, alterando o Código do IRS",PAN,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6d51334d5449324e3255744d7a4a694f533030597a45304c5467314e6a45744d54426b4d5467784d5449305a4749304c6d52765933673d&fich=6d71267e-32b9-4c14-8561-10d181124db4.docx&Inline=true
304192,Melhora as condições de atribuição do Complemento Solidário para Idosos e altera a regra do mecanismo de atualização anual das pensões ,PCP,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a6c6b4d6d56694d445974596a646c4e4330305a5459304c546b324e4441744d6a6b3059574e6a4e574d7a4d5455354c6d527659773d3d&fich=69d2eb06-b7e4-4e64-9640-294acc5c3159.doc&Inline=true
304191,Cria uma Rede Pública de Equipamentos e Serviços de Apoio aos Idosos,PCP,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596d4d334f5751305a4449744e4756685a4330304d5456684c5745334e574d744e6d466c597a55314e54426959544a6b4c6d52765933673d&fich=bc79d4d2-4ead-415a-a75c-6aec5550ba2d.docx&Inline=true
304208,Alarga os apoios às famílias para pagamento da renda e da prestação de contratos de crédito e protege as pessoas em vulnerabilidade habitacional,L,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596d597a4e7a566a5a546b744e4449325a5330305a446b314c546b794d6a45744f44526b5a6a6b7759546735593259354c6d52765933673d&fich=bf375ce9-426e-4d95-9221-84df90a89cf9.docx&Inline=true
314617,Cria o regime de exclusividade no Serviço Nacional de Saúde e procede à alteração do Estatuto do Serviço Nacional de Saúde,BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6d4d7a4f4464694e5463745a54557a4e4330304e4752694c5467795a6d5174595463324d7a4e694e544a6d4e5755344c6d52765933673d&fich=6c387b57-e534-44db-82fd-a7633b52f5e8.docx&Inline=true
304367,Regulação do acesso ao SNS por estrangeiros não residentes,CH,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a51355a446735596d59744e474e695a5330304d7a49344c574a6a4d7a6374596a566b4d4745354d54426d4d54677a4c6d52765933673d&fich=b49d89bf-4cbe-4328-bc37-b5d0a910f183.docx&Inline=true
304386,Pela eliminação da taxa devida pelo procedimento da candidatura de ingresso na magistratura,L,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f546b324e324a6b4d3255744d5459794e7930304d444a6a4c546c6c597a41744d4752684d47517a595749315a475a6b4c6d52765933673d&fich=9967bd3e-1627-402c-9ec0-0da0d3ab5dfd.docx&Inline=true
304390,"Apoio à renda para vítimas de violência doméstica (alteração ao Decreto-Lei n.º 308/2007, de 3 de setembro)
",BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a55774d545a6a5a6a6b745a6a6b314e4330304e7a45784c5749314d6a59745a574d7a596d59355a4449774d7a51794c6d52765933673d&fich=65016cf9-f954-4711-b526-ec3bf9d20342.docx&Inline=true
304365,"Aprova medidas para aumentar a segurança dos motociclistas, procedendo à alteração do Código da Estrada, aprovado pelo Decreto-Lei n.º 114/94, de 3 de maio",PS,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f54426b595751774e5445744d4455785a4330304e445a6d4c574a694f546374596d513559544932595459794e7a63344c6d52765933673d&fich=90dad051-051d-446f-bb97-bd9a26a62778.docx&Inline=true
314426,"Reforça os critérios previstos no regime de entrada, permanência, saída e afastamento de estrangeiros do território nacional, no sentido de exigir a contratação de seguro de saúde para entrada em território nacional",CH,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4445324e54426d4f574d744d54566b4d4330304f575a6a4c54686b5a4759745a6a67314d325a684d54646a4e57526a4c6d52765933673d&fich=81650f9c-15d0-49fc-8ddf-f853fa17c5dc.docx&Inline=true
314653,"Segunda alteração do Decreto-Lei n.º 134/2015, de 24 de julho, que regula a atribuição de um subsídio social de mobilidade aos cidadãos beneficiários, no âmbito dos serviços aéreos e marítimos entre o continente e a Região Autónoma da Madeira e entre esta e a Região Autónoma dos Açores, prosseguindo objetivos de coesão social e territorial",CDS-PP,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a4745354d6d597a5a6d55745932453159533030595441304c5467334e3249745a44497a4e7a49775a47597a4f57597a4c6d52765933673d&fich=da92f3fe-ca5a-4a04-877b-d23720df39f3.docx&Inline=true
314392,Reforça o enquadramento penal para os crimes de agressão contra forças de segurança e outros agentes de serviço público assim como isenta os respetivos processos das Custas Processuais,CH,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576593249344d44686c4e3255744d575933596930304e5751794c546c6d597a55744e54677a4f54686c4d5452684e32526d4c6d52765933673d&fich=cb808e7e-1f7b-45d2-9fc5-58398e14a7df.docx&Inline=true
314522,"Altera a Lei de Enquadramento Orçamental, compatibilizando-a com a Lei de Bases do Clima ",PS,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d5467354e5755794e4463745a5455774e4330305a6a41774c5745314d4745745a474a6959546b774d544d335a6a45794c6d52765933673d&fich=1895e247-e504-4f00-a50a-dbba90137f12.docx&Inline=true
314554,"Altera o Código do IRS, reduzindo a taxa de retenção mínima de IRS e revogando os pagamentos por conta",CH,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d4755324d325131593255745a44426b5a4330304f4749324c5745315a544d74597a42694d44566b4e6a6c68597a41354c6d52765933673d&fich=0e63d5ce-d0dd-48b6-a5e3-c0b05d69ac09.docx&Inline=true
314544,Procede à alteração da Lei nº45/2018 de 10 de agosto que estabelece o regime jurídico da atividade de transporte individual e remunerado de passageiros em veículos descaracterizados a partir de plataforma eletrónica (TVDE),PSD,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6d51774d5755354f5467744d5451355a6930305a5759344c5749344e6a41744d44497a596a5a6a4e5464694f5749324c6d52765933673d&fich=2d01e998-149f-4ef8-b860-023b6c57b9b6.docx&Inline=true
314586,Pelo alargamento da dispensa de apresentação de declaração de IRS e pela abrangência do mínimo de existência a trabalhadores independentes,L,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a55784e5745784d6a55744e446334596930305a57526d4c574a694e7a49745a574530595745785a446b345a544a684c6d52765933673d&fich=f515a125-478b-4edf-bb72-ea4aa1d98e2a.docx&Inline=true
315011,"Reforça as competências da Comissão de Acesso aos Documentos Administrativos, alterando a Lei n.º 26/2016, de 22 de agosto ",L,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d7a677a4d445a684d6a59745a6a42694f5330305a44426b4c5749784d446b744d3259344e5749784f574e6c4e5445314c6d52765933673d&fich=38306a26-f0b9-4d0d-b109-3f85b19ce515.docx&Inline=true
314497,Elimina a possibilidade de privatização dos cuidados de saúde primários e dos cuidados hospitalares inseridos no Serviço Nacional de Saúde,BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a59795a5455784d6d55744e5467784e7930304e6a41324c5749324e4451744d574579595755314e474579596d56684c6d52765933673d&fich=b62e512e-5817-4606-b644-1a2ae54a2bea.docx&Inline=true
314654,Torna mais atractivo o regime de dedicação plena e revoga a figura de Director Executivo do SNS ,CH,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d324e6a4f4463784d5749744d325a6d4e7930305a5449344c546735595745745a47466a5a5755324d7a4a6c4d7a6c6d4c6d52765933673d&fich=3cc8711b-3ff7-4e28-89aa-dacee632e39f.docx&Inline=true
314603,Reforça a transparência da nomeação dos órgãos do Banco de Portugal,IL,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e5451334e446332596a41745a4451774d6930304d44686b4c5467334d6d45744e6a4d324f5451774d5746685a5759334c6d52765933673d&fich=547476b0-d402-408d-872a-6369401aaef7.docx&Inline=true
314585,Cria um valor de referência para os rácios salariais a observar no setor público,L,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6d557a59574a6a4e4463744e47597a4e4330304f574e6b4c574a6c4d4463744d6a5a6d596a4177596a5a6d4d54517a4c6d52765933673d&fich=fe3abc47-4f34-49cd-be07-26fb00b6f143.docx&Inline=true
314608,"Acesso a medicamentos, óculos, aparelhos auditivos e próteses dentárias através do Serviço Nacional de Saúde",BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4445354e446b344e574d74597a6b78595330304d3251774c5467314e7a45744d445135596d45784e7a466c596d59324c6d527659773d3d&fich=4194985c-c91a-43d0-8571-049ba171ebf6.doc&Inline=true
314595,"Alteração ao regime jurídico da mobilidade elétrica, aplicável à organização, acesso e exercício das atividades relativas à mobilidade elétrica, bem como as regras destinadas à criação de uma rede piloto de mobilidade elétrica",IL,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f47466d4e5749334d6a55745a6a6c6c4d7930304e6d55774c574935596a67744e5751784d5751774d7a59334e5463344c6d52765933673d&fich=8af5b725-f9e3-46e0-b9b8-5d11d0367578.docx&Inline=true
314801,"Reconhecimento de contratos de arrendamento  (11.ª alteração ao Novo Regime do Arrendamento Urbano)
",BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f475a68595459344e445974597a6335597930304d6d51344c546b7a4e3255744e7a686b5a4459344d7a63305a54646c4c6d52765933673d&fich=8faa6846-c79c-42d8-937e-78dd68374e7e.docx&Inline=true
314621,Pela promoção da inclusão dos jovens com necessidades educativas específicas no ensino superior,CH,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4441305a6a686b5957497459324d325a5330304e444d794c5745354f5459744e546b7a4e54517859575a694e7a646b4c6d52765933673d&fich=804f8dab-cc6e-4432-a996-593541afb77d.docx&Inline=true
304245,"Sessão evocativa dos 50 anos da universalização do direito das mulheres ao voto em Portugal
",L,Projeto de Deliberação,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d7a4177597a6c695a4759745a6a41774f4330304e5459354c546b34595751744f4451314d7a6b344e7a63304e6d55354c6d52765933673d&fich=300c9bdf-f008-4569-98ad-8453987746e9.docx&Inline=true
314634,Regime de proteção dos consumidores na alienação de créditos a terceiros ,BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a63784e6a5a6a596d51744d444d324d5330304d7a6b344c57466b4d5467744e7a67354f444d334d7a4d784e4445774c6d52765933673d&fich=b7166cbd-0361-4398-ad18-789837331410.docx&Inline=true
314683,"Consagra o direito ao pagamento do subsídio de refeição no Código do Trabalho

",BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e5451335a6a63354e475974597a56684d5330304e5752684c546868595441744f4745774d325a685a5755774e3259784c6d527659773d3d&fich=547f794f-c5a1-45da-8aa0-8a03faee07f1.doc&Inline=true
314645,Altera o Código dos Contratos Públicos alargando os impedimentos à contratação às entidades domiciliadas em paraísos fiscais ,L,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6d5531595755774e4441744d7a597a59693030596a466a4c5745344e5467744e5751344e6d59785a47566a4e3245784c6d52765933673d&fich=2e5ae040-363b-4b1c-a858-5d86f1dec7a1.docx&Inline=true
314648,"Altera a Lei n.º 4/2004, de 15 de janeiro, estabelecendo um mecanismo de auditoria permanente dos serviços do Estado",CH,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e575669596a5a685a6a557459325268597930305a4449304c5745344d3251744f54526b4e5455325a5749354e6a6b324c6d52765933673d&fich=5ebb6af5-cdac-4d24-a83d-94d556eb9696.docx&Inline=true
304258,"Fixa a composição, distribuição e elenco dos Grupos Parlamentares de Amizade na XVI Legislatura",PAR,Projeto de Deliberação,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6d5532593249794e4463744d4745315a5330304f5441324c5749355a6a59745a544a6c4d4749324e7a45344f4746684c6d52765933673d&fich=6e6cb247-0a5e-4906-b9f6-e2e0b67188aa.docx&Inline=true
315021,"Segunda alteração à Lei n.º 23/2011, de 20 de maio",Deputados,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576597a677a5a5449795a6a63744d32597a4e6930304d6a6b784c574a6d4d4755744f5468684f4755324e6a51324d6a417a4c6d527659773d3d&fich=c83e22f7-3f36-4291-bf0e-98a8e6646203.doc&Inline=true
315000,Integração do Internato Médico na Carreira Especial Médica e na Carreira Médica,PCP,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a4a6b4e5746695a6d4d744d7a67324e5330304e6a59314c546b354d4459744d5451344d44466c5a575977597a59334c6d52765933673d&fich=f2d5abfc-3865-4665-9906-14801eef0c67.docx&Inline=true
314620,Reduz o IVA no fornecimento de garrafas de gás butano e propano,BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4755305932566b4e6d45744d474d314d6930304f4751794c546b31596a55745a6a51354d6d457a4d7a6c6b4f5467774c6d52765933673d&fich=8e4ced6a-0c52-48d2-95b5-f492a339d980.docx&Inline=true
314782,"Proibição da importação ou venda de bens, serviços e recursos naturais originários de colonatos ilegais em territórios ocupados",BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d574e6c4f47457a4f4451744f4451784d4330304e6a4d7a4c5467314e6a45744e445534596a4534595464684d6a51354c6d52765933673d&fich=1ce8a384-8410-4633-8561-458b18a7a249.docx&Inline=true
314785,"Sexta alteração à Lei n.º 52/2019, de 31 de julho, que aprova o regime do exercício de funções por titulares de cargos políticos e altos cargos públicos, e décima sétima alteração ao Estatuto dos Deputados, aprovado pela Lei n.º 7/93, de 1 de março",PSD,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a59774f4755785a5459744d474a6b5a5330304f5759354c574933595745744e6d4934593251794e324d305a544e684c6d52765933673d&fich=6608e1e6-0bde-49f9-b7aa-6b8cd27c4e3a.docx&Inline=true
314856,Reforça a proteção dos mamíferos marinhos utilizados em espetáculos,BE,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a55774d7a526b596a51744e444e6a4d5330305a6a637a4c54686d4e6d49745a6a4e6b597a41325a6a6b324e6a49304c6d52765933673d&fich=b5034db4-43c1-4f73-8f6b-f3dc06f96624.docx&Inline=true
314837,Institui um sistema nacional de cobertura do risco de fenómenos sísmicos e de desastres naturais e cria o Fundo Sísmico e para Desastres Naturais,PAN,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f44566d4f474d34595755745a444d354d5330305a4441304c57466c4e7a67745a6d526b4d6a4a694e445a6d5a574a6d4c6d52765933673d&fich=85f8c8ae-d391-4d04-ae78-fdd22b46febf.docx&Inline=true
263618,Recomenda à Assembleia da República que realize uma Sessão Evocativa do cinquentenário do 25 de novembro no âmbito das celebrações do cinquentenário do 25 de abril,IL,Projeto de Deliberação,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6a5a6a596d55304e325174596a646c4f4330304e5451344c5467784e546374596a46685a6a426b5a6a4a694d5445314c6d52765933673d&fich=26cbe47d-b7e8-4548-8157-b1af0df2b115.docx&Inline=true
314876,"Revoga o regime fundacional e estabelece um modelo de gestão democrática das instituições públicas de ensino superior (3.ª alteração à Lei n.º 62/2007, de 10 de setembro, que estabelece o regime jurídico das instituições do ensino superior)
",PCP,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a646c5a5467314e444574596a41324d7930304d7a59794c574a6c4f5755744e4755344d7a51775a6a5a6c4d5445344c6d527659773d3d&fich=f7ee8541-b063-4362-be9e-4e8340f6e118.doc&Inline=true
314756,Aprova um mecanismo extraordinário de garantia de proteção social dos trabalhadores do Ministério dos Negócios Estrangeiros,PAN,Projeto de Lei,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d7a41314e574d305a446b74593255355a4330304d7a41334c5745314f4749744d445a684e6a4e6a4d5463305a5442684c6d52765933673d&fich=3055c4d9-ce9d-4307-a58b-06a63c174e0a.docx&Inline=true
